단지명,전용면적,일일가격,위도,경도,지하철거리,환율,가장 가까운 버스정류장까지 거리(m),가장 가까운 버스정류장,1000m맛집,1000m문화공간,1000m문화재,1000m쇼핑,소비자물가지수,종합주가지수,주택담보대출금리,지하철역_을지로3가역,지하철역_동대문역사문화공원역,지하철역_동대입구역,지하철역_동묘앞역,지하철역_명동역,지하철역_버티고개역,지하철역_상왕십리역,지하철역_서대문역,지하철역_서울역,지하철역_시청역,지하철역_신금호역,지하철역_신당역,지하철역_신설동역,지하철역_약수역,지하철역_을지로4가역,지하철역_청구역,지하철역_충무로역,지하철역_충정로(경기대입구)역,지하철역_회현(남대문시장)역
서울역센트럴자이,59.943,31.53472222,37.55478004,126.9644582,546.5467807,1228.7,161.2238443,손기정체육공원입구,47,20,55,4,106.06,2698.72,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
남산타운,84.88,31.80555556,37.54716677,127.0056772,153.7732237,1188.2,38.78579685,버티고개,30,13,28,6,104.69,2865.55,2.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
래미안하이베르,117.0,43.64583333,37.56103798,127.0209858,524.9534945,1266.4,264.0077329,동화동,44,15,23,27,107.56,2628.34,3.03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
더플레이스충정로,15.12,10.84027778,37.55898079,126.9660682,169.5458754,1198.5,152.2182876,종근당.충정로역,90,31,86,5,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
이지마루오장,14.49,11.84027778,37.56438847,127.0019569,301.6097247,1202.4,90.55520884,베이튼호텔,91,35,49,30,104.69,2865.55,2.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
묵정,52.46,10.13888889,37.56070747,127.0000607,522.9444305,1351.4,185.8641739,퇴계로5가,115,37,59,31,108.93,2333.93,3.38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
충무로엘크루메크로시티2,22.75,13.24305556,37.5633946,126.9999942,403.9462367,1286.4,72.19381704,퇴계로5가,101,37,51,31,107.56,2628.34,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
신당푸르지오,59.85,20.13888889,37.55986467,127.0190343,453.603167,1192.3,62.12000898,동화동,55,15,24,29,104.69,2865.55,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
남산타운,59.94,23.5625,37.54716677,127.0056772,153.7732237,1257.6,38.78579685,버티고개,30,13,28,6,108.74,2474.95,3.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
롯데캐슬,84.89,40.13888889,37.57081055,127.0214639,533.6157523,1302.5,99.4277459,황학동롯데캐슬,21,7,4,23,108.62,2479.57,3.27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
신당파인힐하나유보라,24.3931,12.00694444,37.56478,127.02471,413.0128704,1188.2,17.8702148,신당파인힐하나유보라,18,7,4,22,104.69,2865.55,2.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
황학동코아루,192.13,53.47222222,37.56674344,127.0224778,281.0922481,1309.1,82.61857382,황학동주민센터,24,8,4,23,108.62,2479.57,3.27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
한양I-Class,16.37,10.20833333,37.56710449,127.0232955,363.6031368,1236.4,29.19137096,황학동주민센터,23,7,4,23,106.85,2703.24,2.98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
약수하이츠,84.88,37.5,37.5551916,127.0163594,358.1312623,1430.4,392.9343566,신당동대우푸르지오.금호여중,47,17,24,13,109.21,2230.27,3.52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
서울역한라비발디센트럴,84.9774,41.21527778,37.55457358,126.9658471,376.5303457,1257.6,37.00312507,손기정체육공원입구,67,24,65,4,108.74,2474.95,3.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
충무로헤센스마트,19.76,9.25,37.56134257,126.9985981,399.4739357,1266.4,166.9549957,퇴계로5가,117,36,52,32,107.56,2628.34,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
삼성사이버빌리지,59.93,31.04166667,37.55892666,126.9643209,86.42285254,1236.4,66.59799483,종근당.충정로역,73,29,74,4,106.85,2703.24,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
삼성사이버빌리지,84.93,30.0,37.55892666,126.9643209,86.42285254,1219.1,66.59799483,종근당.충정로역,73,29,74,4,106.85,2703.24,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
약수하이츠,57.63,22.08333333,37.5551916,127.0163594,358.1312623,1434.8,392.9343566,신당동대우푸르지오.금호여중,47,17,24,13,108.93,2333.93,3.38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
바비엥3,60.16,20.27777778,37.56310596,126.9695695,393.1487407,1393.6,39.62660995,경찰청.동북아역사재단,137,39,97,9,108.93,2333.93,3.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
중림동삼성사이버빌리지(임대,31.59,3.187222222,37.55705256,126.9648438,297.1414915,1287.5,274.9700244,종근당.충정로역,68,27,71,4,108.74,2474.95,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
삼정아트테라스정동,32.0134,12.70833333,37.56658701,126.9731332,388.9620633,1187.6,329.7246884,시청앞.덕수궁,145,42,99,11,104.69,2865.55,2.82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
약수하이츠,57.63,19.23611111,37.5551916,127.0163594,358.1312623,1190.4,392.9343566,신당동대우푸르지오.금호여중,47,17,24,13,104.69,2865.55,2.82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
롯데캐슬,33.62,2.833333333,37.57081055,127.0214639,533.6157523,1274.6,99.4277459,황학동롯데캐슬,21,7,4,23,107.56,2628.34,3.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
현대,66.6,20.13888889,37.56050431,127.0229705,642.5304145,1196.0,145.0156737,금호베스트빌.래미안하이베르,27,9,13,16,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
현대,79.11,13.09027778,37.56050431,127.0229705,642.5304145,1199.4,145.0156737,금호베스트빌.래미안하이베르,27,9,13,16,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
약수하이츠,84.88,30.9375,37.5551916,127.0163594,358.1312623,1238.6,392.9343566,신당동대우푸르지오.금호여중,47,17,24,13,106.06,2698.72,2.93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
신당파인힐하나유보라,30.4927,11.83333333,37.56478,127.02471,413.0128704,1234.9,17.8702148,신당파인힐하나유보라,18,7,4,22,106.85,2703.24,2.98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
서울역센트럴자이,84.9791,45.55555556,37.55478004,126.9644582,546.5467807,1317.3,161.2238443,손기정체육공원입구,47,20,55,4,108.62,2479.57,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
청구e편한세상(임대),35.79,3.028993056,37.55996016,127.015451,148.0705762,1387.3,70.23484134,청구역,63,20,29,31,109.1,2417.56,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
남산타운,59.94,27.53472222,37.54716677,127.0056772,153.7732237,1196.0,38.78579685,버티고개,30,13,28,6,105.3,2724.02,2.88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
남산타운(임대),32.76,1.513020833,37.54716677,127.0056772,153.7732237,1197.8,38.78579685,버티고개,30,13,28,6,104.69,2865.55,2.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
바비엥3,65.71,30.625,37.56310596,126.9695695,393.1487407,1323.7,39.62660995,경찰청.동북아역사재단,137,39,97,9,108.74,2362.79,3.17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
중림동삼성사이버빌리지(임대,31.59,3.308125,37.55705256,126.9648438,297.1414915,1287.5,274.9700244,종근당.충정로역,68,27,71,4,108.74,2474.95,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
황학아크로타워,134.301,51.35416667,37.56604198,127.0217218,191.4923448,1199.6,60.7880923,성동고등학교,24,8,5,23,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
남산타운,84.88,30.09722222,37.54716677,127.0056772,153.7732237,1385.3,38.78579685,버티고개,30,13,28,6,108.93,2333.93,3.38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
약수하이츠,84.88,20.34722222,37.5551916,127.0163594,358.1312623,1188.2,392.9343566,신당동대우푸르지오.금호여중,47,17,24,13,104.69,2865.55,2.82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
남산타운,84.88,21.25,37.54716677,127.0056772,153.7732237,1263.1,38.78579685,버티고개,30,13,28,6,106.85,2703.24,2.98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
바비엥3,70.46,30.69444444,37.56310596,126.9695695,393.1487407,1302.5,39.62660995,경찰청.동북아역사재단,137,39,97,9,108.62,2479.57,3.27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
현대,83.97,21.73611111,37.56050431,127.0229705,642.5304145,1320.3,145.0156737,금호베스트빌.래미안하이베르,27,9,13,16,109.1,2417.56,3.62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
래미안하이베르,84.85,24.20833333,37.56103798,127.0209858,524.9534945,1314.9,264.0077329,동화동,44,15,23,27,108.74,2362.79,3.17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
남산타운,84.88,33.81944444,37.54716677,127.0056772,153.7732237,1281.6,38.78579685,버티고개,30,13,28,6,107.56,2628.34,3.03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
래미안하이베르,59.74,24.86111111,37.56103798,127.0209858,524.9534945,1196.0,264.0077329,동화동,44,15,23,27,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
남산타운,84.88,16.20833333,37.54716677,127.0056772,153.7732237,1205.4,38.78579685,버티고개,30,13,28,6,105.3,2724.02,2.88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
리하우스(LEEHAUS),43.056,13.59722222,37.55991429,126.9666325,200.5556823,1284.9,114.0273568,한국경제신문사.서소문역사공원,102,32,89,7,108.74,2474.95,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
래미안하이베르,59.95,17.01388889,37.56103798,127.0209858,524.9534945,1188.9,264.0077329,동화동,44,15,23,27,104.69,2865.55,2.82,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
리마크빌동대문,24.25,13.68055556,37.56579485,127.0166238,58.0613569,1369.7,187.3336721,신당역.중앙시장앞,43,14,17,31,108.93,2333.93,3.38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
오렌지카운티을지로,12.26,9.875,37.56522767,127.0014111,351.9331046,1404.2,111.179738,베이튼호텔,90,33,49,30,109.21,2230.27,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
파크원빌,13.51,9.875,37.56036707,127.0045435,173.3487208,1247.1,101.4930814,장충동.동국대입구,87,29,50,29,106.85,2703.24,2.98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
남산타운,59.94,20.54861111,37.54716677,127.0056772,153.7732237,1286.4,38.78579685,버티고개,30,13,28,6,107.56,2628.34,3.03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
약수역더시티,19.06,14.04166667,37.55320546,127.0107186,121.6217751,1232.0,97.2262724,약수역,52,16,29,8,106.85,2703.24,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
리하우스(LEEHAUS),43.056,10.59027778,37.55991429,126.9666325,200.5556823,1197.8,114.0273568,한국경제신문사.서소문역사공원,102,32,89,7,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
미주,117.73,23.42361111,37.55620539,126.9959972,580.3917113,1196.4,363.7192386,남산1호터널,122,37,56,13,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
(73-1),18.82,9.340277778,37.56980153,127.0193293,462.5655164,1203.6,104.256132,청계8가.영도교,27,7,5,23,106.06,2698.72,2.93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
롯데캐슬,59.94,28.47222222,37.57081055,127.0214639,533.6157523,1298.6,99.4277459,황학동롯데캐슬,21,7,4,23,108.62,2479.57,3.27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
남산SKLEADERSVIEW,145.79,56.25,37.55912534,126.9806038,219.1012692,1391.7,184.967573,남산3호터널.서울애니메이션센터,163,50,119,11,108.93,2333.93,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
삼정아트테라스정동,22.4734,22.53472222,37.56325109,126.9720315,300.913761,1228.7,230.6842081,서소문KAL빌딩,143,42,101,11,106.06,2698.72,2.93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
더플레이스충정로,15.12,10.84027778,37.55898079,126.9660682,169.5458754,1190.4,152.2182876,종근당.충정로역,90,31,86,5,104.69,2865.55,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
롯데캐슬,33.62,4.758333333,37.57081055,127.0214639,533.6157523,1381.2,99.4277459,황학동롯데캐슬,21,7,4,23,108.93,2333.93,3.38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
중림동삼성사이버빌리지(임대,31.59,3.187222222,37.55705256,126.9648438,297.1414915,1300.7,274.9700244,종근당.충정로역,68,27,71,4,108.74,2474.95,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
대우디오빌,73.86,25.06944444,37.55501987,126.967199,300.4751552,1193.6,106.4469829,손기정체육공원입구,69,27,69,4,104.69,2865.55,2.82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
삼성,114.91,36.45833333,37.55853588,127.0184475,472.8633598,1304.0,25.03257628,신당동삼성아파트.금호여중,55,17,24,29,108.74,2362.79,3.17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
현대,66.6,20.41666667,37.56050431,127.0229705,642.5304145,1309.6,145.0156737,금호베스트빌.래미안하이베르,27,9,13,16,108.62,2479.57,3.27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
약수(372-2796),65.02,15.41666667,37.55376893,127.0108054,67.60227851,1419.1,75.75270809,약수역8번출구.신당사회복지관,54,20,30,10,109.21,2230.27,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
남산타운,114.88,37.77083333,37.54716677,127.0056772,153.7732237,1311.7,38.78579685,버티고개,30,13,28,6,108.74,2362.79,3.17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
덕수궁롯데캐슬,31.7571,21.28472222,37.56370849,126.970043,377.9433754,1352.3,109.1088259,경찰청.동북아역사재단,140,40,99,9,109.1,2417.56,3.62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
리마크빌동대문,27.47,19.42708333,37.56579485,127.0166238,58.0613569,1205.0,187.3336721,신당역.중앙시장앞,43,14,17,31,106.06,2698.72,2.93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
리하우스(LEEHAUS),43.056,14.63888889,37.55991429,126.9666325,200.5556823,1394.2,114.0273568,한국경제신문사.서소문역사공원,102,32,89,7,108.93,2333.93,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LIG서울역리가,84.9866,52.43055556,37.55627298,126.966883,421.6932281,1394.2,168.6162443,서울의료보건고등학교.서울역서부,74,30,74,4,108.93,2333.93,3.38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
창성그린빌,63.74,15.06944444,37.57012868,127.021415,522.9827757,1211.1,167.2092223,황학동롯데캐슬,22,7,4,23,106.06,2698.72,2.93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
파크원빌,13.12,10.17361111,37.56036707,127.0045435,173.3487208,1197.1,101.4930814,장충동.동국대입구,87,29,50,29,105.3,2724.02,2.88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
약수역더시티,18.86,8.194444444,37.55320546,127.0107186,121.6217751,1391.7,97.2262724,약수역,52,16,29,8,108.93,2333.93,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
중림동삼성사이버빌리지(임대,31.59,2.194791667,37.55705256,126.9648438,297.1414915,1323.7,274.9700244,종근당.충정로역,68,27,71,4,108.74,2362.79,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
남산롯데캐슬아이리스,44.99,37.1875,37.55822471,126.9817445,310.7749621,1203.6,85.65990389,남산3호터널,163,48,118,11,106.06,2698.72,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
남산타운,84.88,30.27777778,37.54716677,127.0056772,153.7732237,1309.7,38.78579685,버티고개,30,13,28,6,108.62,2479.57,3.27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
롯데캐슬,33.62,4.758333333,37.57081055,127.0214639,533.6157523,1369.7,99.4277459,황학동롯데캐슬,21,7,4,23,108.93,2333.93,3.38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
래미안하이베르,59.95,17.84722222,37.56103798,127.0209858,524.9534945,1196.4,264.0077329,동화동,44,15,23,27,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
청구e편한세상,59.89,32.39583333,37.55996016,127.015451,148.0705762,1304.0,70.23484134,청구역,63,20,29,31,108.74,2362.79,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
덕수궁롯데캐슬,31.7571,14.375,37.56370849,126.970043,377.9433754,1310.0,109.1088259,경찰청.동북아역사재단,140,40,99,9,108.74,2362.79,3.17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
이지마루오장,14.49,10.34722222,37.56438847,127.0019569,301.6097247,1192.3,90.55520884,베이튼호텔,91,35,49,30,104.69,2865.55,2.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
남산타운,59.94,18.54166667,37.54716677,127.0056772,153.7732237,1190.4,38.78579685,버티고개,30,13,28,6,104.69,2865.55,2.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
노블레스2,84.93,28.19444444,37.54963066,127.0052737,238.7738492,1241.1,199.0808983,송도병원앞,35,14,37,6,108.74,2474.95,3.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
약수하이츠,57.63,9.895833333,37.5551916,127.0163594,358.1312623,1195.2,392.9343566,신당동대우푸르지오.금호여중,47,17,24,13,104.69,2865.55,2.82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
롯데캐슬,114.9,43.40277778,37.57081055,127.0214639,533.6157523,1310.5,99.4277459,황학동롯데캐슬,21,7,4,23,108.62,2479.57,3.27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
묵정,52.46,15.625,37.56070747,127.0000607,522.9444305,1210.7,185.8641739,퇴계로5가,115,37,59,31,106.85,2703.24,2.98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
덕수궁롯데캐슬,56.2897,33.79166667,37.56370849,126.970043,377.9433754,1210.7,109.1088259,경찰청.동북아역사재단,140,40,99,9,106.85,2703.24,2.98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
신당파인힐하나유보라,30.2477,12.05555556,37.56478,127.02471,413.0128704,1326.7,17.8702148,신당파인힐하나유보라,18,7,4,22,108.62,2479.57,3.27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
남산타운(임대),32.76,2.991458333,37.54716677,127.0056772,153.7732237,1314.9,38.78579685,버티고개,30,13,28,6,108.74,2362.79,3.17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
남산타운,84.88,29.10416667,37.54716677,127.0056772,153.7732237,1300.6,38.78579685,버티고개,30,13,28,6,108.74,2362.79,3.17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
롯데캐슬,84.97,30.52083333,37.57081055,127.0214639,533.6157523,1192.3,99.4277459,황학동롯데캐슬,21,7,4,23,104.69,2865.55,2.82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
서제빌딩,24.2,11.00694444,37.56438992,127.0013309,356.6631034,1191.8,133.7108091,베이튼호텔,91,35,49,30,104.69,2865.55,2.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
롯데캐슬,59.91,28.33333333,37.57081055,127.0214639,533.6157523,1434.8,99.4277459,황학동롯데캐슬,21,7,4,23,109.21,2230.27,3.52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
충무로헤센스마트,21.04,15.17361111,37.56134257,126.9985981,399.4739357,1191.8,166.9549957,퇴계로5가,117,36,52,32,104.69,2865.55,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
순화동더샵,84.99,40.05,37.5602669,126.9720353,348.46062,1216.1,38.29151535,숭례문라마다&스위트호텔,143,43,101,9,106.85,2703.24,2.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
충무로엘크루메크로시티2,22.75,13.64583333,37.5633946,126.9999942,403.9462367,1299.8,72.19381704,퇴계로5가,101,37,51,31,108.74,2362.79,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
남산리젠트힐,137.51,108.5590278,37.54874597,127.005328,172.9443735,1427.2,121.2985283,버티고개,33,13,30,6,108.93,2333.93,3.38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
남산타운,84.88,15.27777778,37.54716677,127.0056772,153.7732237,1220.5,38.78579685,버티고개,30,13,28,6,106.06,2698.72,2.93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
삼정아트테라스정동,17.7034,19.0625,37.56325109,126.9720315,300.913761,1274.6,230.6842081,서소문KAL빌딩,143,42,101,11,107.56,2628.34,3.03,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
남산타운(임대),32.76,1.5971875,37.54716677,127.0056772,153.7732237,1287.5,38.78579685,버티고개,30,13,28,6,108.74,2474.95,3.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
청구e편한세상,84.96,35.55555556,37.55996016,127.015451,148.0705762,1351.4,70.23484134,청구역,63,20,29,31,108.93,2333.93,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
약수역더시티,18.86,5.590277778,37.55320546,127.0107186,121.6217751,1212.7,97.2262724,약수역,52,16,29,8,106.06,2698.72,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
남산타운,84.88,35.30555556,37.54716677,127.0056772,153.7732237,1429.7,38.78579685,버티고개,30,13,28,6,108.93,2333.93,3.38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
남산타운(임대),32.76,2.956319444,37.54716677,127.0056772,153.7732237,1290.6,38.78579685,버티고개,30,13,28,6,108.74,2474.95,3.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
현대,83.97,20.58333333,37.56050431,127.0229705,642.5304145,1305.1,145.0156737,금호베스트빌.래미안하이베르,27,9,13,16,108.62,2479.57,3.27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
청구e편한세상,84.96,26.94444444,37.55996016,127.015451,148.0705762,1194.2,70.23484134,청구역,63,20,29,31,104.69,2865.55,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
청구e편한세상,84.96,44.93055556,37.55996016,127.015451,148.0705762,1277.0,70.23484134,청구역,63,20,29,31,107.56,2628.34,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
청구e편한세상,84.95,35.72916667,37.55996016,127.015451,148.0705762,1302.7,70.23484134,청구역,63,20,29,31,108.74,2362.79,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
삼익,59.58,20.48611111,37.55979536,126.9915927,269.8977033,1290.6,140.1028231,퇴계로3가.한옥마을.한국의집,166,42,93,19,108.74,2474.95,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
진양상가,71.93,7.586805556,37.56242271,126.9959312,197.7903469,1187.6,65.48284526,충무로역8번출구.대한극장앞,129,37,71,25,104.69,2865.55,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
서울역센트럴자이,84.972,46.73611111,37.55478004,126.9644582,546.5467807,1199.4,161.2238443,손기정체육공원입구,47,20,55,4,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
남산타운,59.94,21.20833333,37.54716677,127.0056772,153.7732237,1307.4,38.78579685,버티고개,30,13,28,6,108.74,2362.79,3.17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
묵정,52.46,15.52083333,37.56070747,127.0000607,522.9444305,1197.1,185.8641739,퇴계로5가,115,37,59,31,105.3,2724.02,2.88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서제빌딩,21.45,10.17361111,37.56438992,127.0013309,356.6631034,1196.9,133.7108091,베이튼호텔,91,35,49,30,105.3,2724.02,2.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DUO302,15.97,11.00694444,37.56657481,127.0232614,338.5274592,1205.4,33.55971285,황학동주민센터,23,7,4,23,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
오렌지카운티을지로,12.43,10.91666667,37.56522767,127.0014111,351.9331046,1420.6,111.179738,베이튼호텔,90,33,49,30,109.21,2230.27,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
롯데캐슬,84.89,35.06944444,37.57081055,127.0214639,533.6157523,1220.6,99.4277459,황학동롯데캐슬,21,7,4,23,106.06,2698.72,2.93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
서울역센트럴자이,59.943,42.53472222,37.55478004,126.9644582,546.5467807,1197.0,161.2238443,손기정체육공원입구,47,20,55,4,104.69,2865.55,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경서,35.85,8.680555556,37.55676242,126.9776906,200.5022624,1309.8,87.83506493,힐튼호텔,152,47,109,9,108.62,2479.57,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
